T_SIGN	BLOCK	ACTUAL_PE	PE_AVE	ERROR
1	9655	-0.379158	-0.272162	0.000988431
1	9656	-0.380058	-0.272173	0.000988392
1	9657	-0.380904	-0.272184	0.000988353
1	9658	-0.381688	-0.272196	0.000988316
1	9659	-0.382412	-0.272207	0.00098828
1	9660	-0.383072	-0.272218	0.000988244
1	9661	-0.383663	-0.27223	0.000988209
1	9662	-0.38419	-0.272242	0.000988175
1	9663	-0.38465	-0.272253	0.000988141
1	9664	-0.38504	-0.272265	0.000988108
1	9665	-0.385358	-0.272277	0.000988075
1	9666	-0.385608	-0.272288	0.000988042
1	9667	-0.385786	-0.2723	0.00098801
1	9668	-0.385893	-0.272312	0.000987977
1	9669	-0.385927	-0.272324	0.000987945
1	9670	-0.385891	-0.272335	0.000987913
1	9671	-0.38578	-0.272347	0.00098788
1	9672	-0.385594	-0.272359	0.000987847
1	9673	-0.385338	-0.27237	0.000987814
1	9674	-0.38501	-0.272382	0.000987781
1	9675	-0.384611	-0.272394	0.000987747
1	9676	-0.384142	-0.272405	0.000987712
1	9677	-0.383604	-0.272417	0.000987677
1	9678	-0.382999	-0.272428	0.000987641
1	9679	-0.382331	-0.272439	0.000987604
1	9680	-0.3816	-0.272451	0.000987567
1	9681	-0.380809	-0.272462	0.000987528
1	9682	-0.379961	-0.272473	0.000987488
1	9683	-0.379056	-0.272484	0.000987448
1	9684	-0.378107	-0.272495	0.000987406
1	9685	-0.377118	-0.272506	0.000987363
1	9686	-0.37609	-0.272516	0.000987319
1	9687	-0.375023	-0.272527	0.000987274
1	9688	-0.373931	-0.272538	0.000987227
1	9689	-0.372823	-0.272548	0.00098718
1	9690	-0.371706	-0.272558	0.000987131
1	9691	-0.370585	-0.272568	0.000987081
1	9692	-0.369467	-0.272578	0.00098703
1	9693	-0.368369	-0.272588	0.000986977
1	9694	-0.36729	-0.272598	0.000986924
1	9695	-0.366244	-0.272608	0.000986869
1	9696	-0.365243	-0.272617	0.000986814
1	9697	-0.364294	-0.272627	0.000986757
1	9698	-0.363406	-0.272636	0.0009867
1	9699	-0.362585	-0.272645	0.000986642
1	9700	-0.361838	-0.272654	0.000986583
1	9701	-0.361185	-0.272663	0.000986524
1	9702	-0.360622	-0.272673	0.000986463
1	9703	-0.360161	-0.272682	0.000986403
1	9704	-0.359805	-0.272691	0.000986342
1	9705	-0.359549	-0.2727	0.000986281
1	9706	-0.359409	-0.272708	0.00098622
1	9707	-0.359376	-0.272717	0.000986159
1	9708	-0.359463	-0.272726	0.000986098
1	9709	-0.359655	-0.272735	0.000986037
1	9710	-0.359956	-0.272744	0.000985976
1	9711	-0.360367	-0.272753	0.000985916
1	9712	-0.360881	-0.272762	0.000985856
1	9713	-0.361489	-0.272771	0.000985797
1	9714	-0.362187	-0.272781	0.000985739
1	9715	-0.362977	-0.27279	0.000985681
1	9716	-0.36384	-0.272799	0.000985624
1	9717	-0.364772	-0.272809	0.000985568
1	9718	-0.365768	-0.272818	0.000985513
1	9719	-0.366815	-0.272828	0.000985459
1	9720	-0.367912	-0.272838	0.000985406
1	9721	-0.369043	-0.272848	0.000985354
1	9722	-0.370196	-0.272858	0.000985304
1	9723	-0.37137	-0.272868	0.000985255
1	9724	-0.372554	-0.272878	0.000985207
1	9725	-0.373745	-0.272888	0.00098516
1	9726	-0.374927	-0.272899	0.000985115
1	9727	-0.376098	-0.27291	0.00098507
1	9728	-0.37725	-0.27292	0.000985028
1	9729	-0.378382	-0.272931	0.000984986
1	9730	-0.37948	-0.272942	0.000984946
1	9731	-0.38054	-0.272953	0.000984906
1	9732	-0.381563	-0.272964	0.000984868
1	9733	-0.382537	-0.272976	0.000984832
1	9734	-0.383471	-0.272987	0.000984796
1	9735	-0.384355	-0.272998	0.000984761
1	9736	-0.385178	-0.27301	0.000984727
1	9737	-0.385939	-0.273021	0.000984695
1	9738	-0.386644	-0.273033	0.000984663
1	9739	-0.387281	-0.273045	0.000984631
1	9740	-0.387859	-0.273057	0.000984601
1	9741	-0.388365	-0.273069	0.000984571
1	9742	-0.38881	-0.27308	0.000984542
1	9743	-0.389178	-0.273092	0.000984513
1	9744	-0.389482	-0.273104	0.000984484
1	9745	-0.389712	-0.273116	0.000984456
1	9746	-0.389868	-0.273128	0.000984428
1	9747	-0.389952	-0.27314	0.0009844
1	9748	-0.389961	-0.273152	0.000984371
1	9749	-0.389897	-0.273164	0.000984343
1	9750	-0.389759	-0.273176	0.000984315
1	9751	-0.389549	-0.273188	0.000984286
1	9752	-0.389262	-0.2732	0.000984257
1	9753	-0.388905	-0.273212	0.000984228
1	9754	-0.38848	-0.273224	0.000984198
1	9755	-0.387984	-0.273235	0.000984167
1	9756	-0.387422	-0.273247	0.000984136
1	9757	-0.386796	-0.273259	0.000984104
1	9758	-0.386107	-0.27327	0.000984071
1	9759	-0.385364	-0.273282	0.000984037
1	9760	-0.384561	-0.273293	0.000984003
1	9761	-0.383718	-0.273304	0.000983967
1	9762	-0.382825	-0.273316	0.00098393
1	9763	-0.381902	-0.273327	0.000983892
1	9764	-0.380953	-0.273338	0.000983853
1	9765	-0.379973	-0.273349	0.000983813
1	9766	-0.378987	-0.27336	0.000983772
1	9767	-0.377988	-0.27337	0.000983729
1	9768	-0.376997	-0.273381	0.000983686
1	9769	-0.376012	-0.273391	0.000983641
1	9770	-0.375045	-0.273402	0.000983596
1	9771	-0.374112	-0.273412	0.000983549
1	9772	-0.37321	-0.273422	0.000983501
1	9773	-0.372359	-0.273432	0.000983453
1	9774	-0.371559	-0.273443	0.000983403
1	9775	-0.37082	-0.273452	0.000983353
1	9776	-0.370146	-0.273462	0.000983302
1	9777	-0.369549	-0.273472	0.000983251
1	9778	-0.369035	-0.273482	0.000983199
1	9779	-0.368599	-0.273492	0.000983146
1	9780	-0.368254	-0.273501	0.000983094
1	9781	-0.367994	-0.273511	0.000983041
1	9782	-0.367822	-0.273521	0.000982987
1	9783	-0.367745	-0.27353	0.000982934
1	9784	-0.367753	-0.27354	0.000982881
1	9785	-0.367838	-0.27355	0.000982828
1	9786	-0.368	-0.273559	0.000982775
1	9787	-0.36823	-0.273569	0.000982722
1	9788	-0.368528	-0.273579	0.000982669
1	9789	-0.368877	-0.273588	0.000982617
1	9790	-0.369272	-0.273598	0.000982565
1	9791	-0.369702	-0.273608	0.000982514
1	9792	-0.370156	-0.273618	0.000982463
1	9793	-0.370625	-0.273628	0.000982413
1	9794	-0.371093	-0.273638	0.000982363
1	9795	-0.371551	-0.273648	0.000982313
1	9796	-0.371988	-0.273658	0.000982264
1	9797	-0.372391	-0.273668	0.000982216
1	9798	-0.37275	-0.273678	0.000982168
1	9799	-0.373052	-0.273688	0.00098212
1	9800	-0.373293	-0.273698	0.000982072
1	9801	-0.373459	-0.273708	0.000982025
1	9802	-0.373539	-0.273719	0.000981977
1	9803	-0.373531	-0.273729	0.00098193
1	9804	-0.373416	-0.273739	0.000981882
1	9805	-0.373201	-0.273749	0.000981835
1	9806	-0.372877	-0.273759	0.000981787
1	9807	-0.372437	-0.273769	0.000981738
1	9808	-0.371883	-0.273779	0.000981689
1	9809	-0.37121	-0.273789	0.000981639
1	9810	-0.370419	-0.273799	0.000981588
1	9811	-0.369513	-0.273809	0.000981537
1	9812	-0.368488	-0.273818	0.000981484
1	9813	-0.36735	-0.273828	0.000981431
1	9814	-0.366106	-0.273837	0.000981376
1	9815	-0.36476	-0.273847	0.000981319
1	9816	-0.363319	-0.273856	0.000981262
1	9817	-0.361797	-0.273865	0.000981203
1	9818	-0.360198	-0.273873	0.000981142
1	9819	-0.358539	-0.273882	0.00098108
1	9820	-0.356827	-0.273891	0.000981016
1	9821	-0.355084	-0.273899	0.000980951
1	9822	-0.353316	-0.273907	0.000980885
1	9823	-0.351543	-0.273915	0.000980817
1	9824	-0.349782	-0.273923	0.000980747
1	9825	-0.348054	-0.27393	0.000980677
1	9826	-0.346375	-0.273937	0.000980605
1	9827	-0.344758	-0.273945	0.000980531
1	9828	-0.343228	-0.273952	0.000980457
1	9829	-0.341798	-0.273959	0.000980381
1	9830	-0.340494	-0.273965	0.000980305
1	9831	-0.339325	-0.273972	0.000980228
1	9832	-0.338312	-0.273979	0.00098015
1	9833	-0.33747	-0.273985	0.000980072
1	9834	-0.336802	-0.273991	0.000979993
1	9835	-0.336327	-0.273998	0.000979914
1	9836	-0.336057	-0.274004	0.000979834
1	9837	-0.336001	-0.27401	0.000979755
1	9838	-0.336154	-0.274017	0.000979676
1	9839	-0.33653	-0.274023	0.000979597
1	9840	-0.337122	-0.274029	0.000979518
1	9841	-0.337933	-0.274036	0.00097944
1	9842	-0.338956	-0.274043	0.000979363
1	9843	-0.340182	-0.274049	0.000979286
1	9844	-0.341604	-0.274056	0.000979211
1	9845	-0.343219	-0.274063	0.000979137
1	9846	-0.345014	-0.27407	0.000979064
1	9847	-0.346969	-0.274078	0.000978992
1	9848	-0.34907	-0.274085	0.000978923
1	9849	-0.351311	-0.274093	0.000978855
1	9850	-0.353673	-0.274101	0.000978788
1	9851	-0.356136	-0.27411	0.000978725
1	9852	-0.358689	-0.274118	0.000978663
1	9853	-0.361311	-0.274127	0.000978604
1	9854	-0.363985	-0.274136	0.000978547
1	9855	-0.3667	-0.274146	0.000978492
1	9856	-0.369439	-0.274155	0.000978441
1	9857	-0.372192	-0.274165	0.000978392
1	9858	-0.374939	-0.274175	0.000978346
1	9859	-0.377671	-0.274186	0.000978304
1	9860	-0.380382	-0.274197	0.000978264
1	9861	-0.383048	-0.274208	0.000978227
1	9862	-0.385668	-0.274219	0.000978193
1	9863	-0.388233	-0.274231	0.000978162
1	9864	-0.390729	-0.274242	0.000978134
1	9865	-0.393153	-0.274254	0.000978109
1	9866	-0.395497	-0.274267	0.000978087
1	9867	-0.397752	-0.274279	0.000978068
1	9868	-0.399918	-0.274292	0.000978052
1	9869	-0.401981	-0.274305	0.000978038
1	9870	-0.403948	-0.274318	0.000978027
1	9871	-0.40581	-0.274331	0.000978019
1	9872	-0.407562	-0.274345	0.000978013
1	9873	-0.409202	-0.274358	0.000978009
1	9874	-0.410728	-0.274372	0.000978008
1	9875	-0.412137	-0.274386	0.000978008
1	9876	-0.413426	-0.2744	0.000978011
1	9877	-0.414592	-0.274415	0.000978015
1	9878	-0.415644	-0.274429	0.00097802
1	9879	-0.416568	-0.274443	0.000978027
1	9880	-0.417365	-0.274458	0.000978035
1	9881	-0.418035	-0.274472	0.000978044
1	9882	-0.418583	-0.274487	0.000978054
1	9883	-0.41899	-0.274501	0.000978064
1	9884	-0.419268	-0.274516	0.000978075
1	9885	-0.41941	-0.274531	0.000978086
1	9886	-0.419416	-0.274545	0.000978096
1	9887	-0.419287	-0.27456	0.000978107
1	9888	-0.419013	-0.274575	0.000978117
1	9889	-0.418601	-0.274589	0.000978127
1	9890	-0.418046	-0.274604	0.000978135
1	9891	-0.417344	-0.274618	0.000978143
1	9892	-0.416504	-0.274632	0.000978149
1	9893	-0.415521	-0.274647	0.000978154
1	9894	-0.414388	-0.274661	0.000978157
1	9895	-0.41311	-0.274675	0.000978158
1	9896	-0.411689	-0.274689	0.000978157
1	9897	-0.410124	-0.274702	0.000978154
1	9898	-0.408421	-0.274716	0.000978149
1	9899	-0.40658	-0.274729	0.000978141
1	9900	-0.404603	-0.274742	0.00097813
1	9901	-0.402499	-0.274755	0.000978116
1	9902	-0.400273	-0.274768	0.0009781
1	9903	-0.397935	-0.27478	0.00097808
1	9904	-0.395491	-0.274793	0.000978057
1	9905	-0.392952	-0.274804	0.000978031
1	9906	-0.390334	-0.274816	0.000978002
1	9907	-0.387647	-0.274827	0.000977969
1	9908	-0.384901	-0.274839	0.000977934
1	9909	-0.38212	-0.274849	0.000977895
1	9910	-0.379318	-0.27486	0.000977853
1	9911	-0.376518	-0.27487	0.000977808
1	9912	-0.373733	-0.27488	0.000977761
1	9913	-0.37098	-0.27489	0.00097771
1	9914	-0.36829	-0.274899	0.000977657
1	9915	-0.365671	-0.274908	0.000977601
1	9916	-0.363153	-0.274917	0.000977543
1	9917	-0.360745	-0.274926	0.000977483
1	9918	-0.358474	-0.274934	0.00097742
1	9919	-0.356345	-0.274943	0.000977356
1	9920	-0.354379	-0.274951	0.000977291
1	9921	-0.352594	-0.274958	0.000977223
1	9922	-0.350998	-0.274966	0.000977155
1	9923	-0.349596	-0.274974	0.000977085
1	9924	-0.348401	-0.274981	0.000977015
1	9925	-0.347408	-0.274988	0.000976944
1	9926	-0.346624	-0.274996	0.000976872
1	9927	-0.346039	-0.275003	0.0009768
1	9928	-0.345667	-0.27501	0.000976727
1	9929	-0.345489	-0.275017	0.000976655
1	9930	-0.345497	-0.275024	0.000976582
1	9931	-0.34569	-0.275031	0.00097651
1	9932	-0.346051	-0.275038	0.000976438
1	9933	-0.346573	-0.275046	0.000976366
1	9934	-0.347238	-0.275053	0.000976295
1	9935	-0.348035	-0.27506	0.000976224
1	9936	-0.34895	-0.275068	0.000976154
1	9937	-0.349967	-0.275075	0.000976085
1	9938	-0.351074	-0.275083	0.000976017
1	9939	-0.352261	-0.275091	0.000975949
1	9940	-0.353506	-0.275098	0.000975883
1	9941	-0.354798	-0.275106	0.000975818
1	9942	-0.356128	-0.275115	0.000975754
1	9943	-0.357489	-0.275123	0.000975691
1	9944	-0.358857	-0.275131	0.000975629
1	9945	-0.360229	-0.27514	0.000975568
1	9946	-0.361595	-0.275149	0.000975509
1	9947	-0.362945	-0.275157	0.000975451
1	9948	-0.364279	-0.275166	0.000975394
1	9949	-0.365586	-0.275175	0.000975338
1	9950	-0.366862	-0.275185	0.000975284
1	9951	-0.368103	-0.275194	0.000975231
1	9952	-0.369308	-0.275203	0.000975178
1	9953	-0.370469	-0.275213	0.000975127
1	9954	-0.371594	-0.275223	0.000975077
1	9955	-0.372676	-0.275232	0.000975029
1	9956	-0.373716	-0.275242	0.000974981
1	9957	-0.37472	-0.275252	0.000974934
1	9958	-0.375688	-0.275262	0.000974888
1	9959	-0.376619	-0.275273	0.000974844
1	9960	-0.377522	-0.275283	0.0009748
1	9961	-0.378393	-0.275293	0.000974757
1	9962	-0.379243	-0.275304	0.000974715
1	9963	-0.380077	-0.275314	0.000974674
1	9964	-0.380894	-0.275325	0.000974634
1	9965	-0.381698	-0.275335	0.000974594
1	9966	-0.382507	-0.275346	0.000974556
1	9967	-0.383297	-0.275357	0.000974518
1	9968	-0.384087	-0.275368	0.000974481
1	9969	-0.384886	-0.275379	0.000974446
1	9970	-0.385681	-0.27539	0.000974411
1	9971	-0.386493	-0.275401	0.000974377
1	9972	-0.387322	-0.275412	0.000974344
1	9973	-0.388161	-0.275424	0.000974312
1	9974	-0.389019	-0.275435	0.00097428
1	9975	-0.389895	-0.275447	0.00097425
1	9976	-0.390795	-0.275458	0.000974221
1	9977	-0.391709	-0.27547	0.000974193
1	9978	-0.392644	-0.275481	0.000974166
1	9979	-0.393605	-0.275493	0.000974141
1	9980	-0.394586	-0.275505	0.000974116
1	9981	-0.395579	-0.275517	0.000974093
1	9982	-0.396596	-0.275529	0.000974071
1	9983	-0.397629	-0.275542	0.00097405
1	9984	-0.398682	-0.275554	0.000974031
1	9985	-0.399756	-0.275566	0.000974012
1	9986	-0.400838	-0.275579	0.000973996
1	9987	-0.40193	-0.275592	0.00097398
1	9988	-0.403031	-0.275604	0.000973966
1	9989	-0.404137	-0.275617	0.000973954
1	9990	-0.40525	-0.27563	0.000973943
1	9991	-0.406363	-0.275643	0.000973933
1	9992	-0.407476	-0.275656	0.000973925
1	9993	-0.408583	-0.27567	0.000973918
1	9994	-0.409678	-0.275683	0.000973913
1	9995	-0.410762	-0.275697	0.00097391
1	9996	-0.411836	-0.27571	0.000973907
1	9997	-0.412886	-0.275724	0.000973907
1	9998	-0.413926	-0.275738	0.000973907
1	9999	-0.414935	-0.275752	0.000973909
1	10000	-0.415914	-0.275766	0.000973913
-1	1	-0.413926	-0.413926	0
-1	2	-0.412886	-0.413406	0.00036781
-1	3	-0.411836	-0.412883	0.00049255
-1	4	-0.410762	-0.412353	0.000589274
-1	5	-0.409678	-0.411818	0.000671623
-1	6	-0.408583	-0.411279	0.000745253
-1	7	-0.407476	-0.410735	0.000813054
-1	8	-0.406363	-0.410189	0.000876083
-1	9	-0.40525	-0.40964	0.000934914
-1	10	-0.404137	-0.40909	0.000990244
-1	11	-0.403031	-0.408539	0.00104219
-1	12	-0.40193	-0.407988	0.00109121
-1	13	-0.400838	-0.407438	0.00113748
-1	14	-0.399756	-0.406889	0.00118118
-1	15	-0.398682	-0.406342	0.00122263
-1	16	-0.397629	-0.405798	0.00126168
-1	17	-0.396596	-0.405256	0.00129838
-1	18	-0.395579	-0.404719	0.00133292
-1	19	-0.394586	-0.404186	0.00136528
-1	20	-0.393605	-0.403656	0.00139576
-1	21	-0.392644	-0.403132	0.0014244
-1	22	-0.391709	-0.402613	0.00145121
-1	23	-0.390795	-0.402099	0.00147627
-1	24	-0.389895	-0.401591	0.00149978
-1	25	-0.389019	-0.401088	0.00152176
-1	26	-0.388161	-0.40059	0.00154232
-1	27	-0.387322	-0.400099	0.00156152
-1	28	-0.386493	-0.399613	0.00157956
-1	29	-0.385681	-0.399133	0.00159648
-1	30	-0.384886	-0.398658	0.00161235
-1	31	-0.384087	-0.398188	0.0016274
-1	32	-0.383297	-0.397722	0.00164173
-1	33	-0.382507	-0.397261	0.00165546
-1	34	-0.381698	-0.396804	0.00166885
-1	35	-0.380894	-0.396349	0.00168194
-1	36	-0.380077	-0.395897	0.00169486
-1	37	-0.379243	-0.395447	0.00170778
-1	38	-0.378393	-0.394998	0.0017208
-1	39	-0.377522	-0.39455	0.00173404
-1	40	-0.376619	-0.394102	0.00174767
-1	41	-0.375688	-0.393653	0.00176181
-1	42	-0.37472	-0.393202	0.00177659
-1	43	-0.373716	-0.392749	0.00179214
-1	44	-0.372676	-0.392293	0.00180854
-1	45	-0.371594	-0.391833	0.0018259
-1	46	-0.370469	-0.391368	0.00184432
-1	47	-0.369308	-0.390899	0.00186385
-1	48	-0.368103	-0.390424	0.00188455
-1	49	-0.366862	-0.389943	0.00190645
-1	50	-0.365586	-0.389456	0.00192956
-1	51	-0.364279	-0.388962	0.00195386
-1	52	-0.362945	-0.388462	0.00197931
-1	53	-0.361595	-0.387955	0.00200583
-1	54	-0.360229	-0.387442	0.00203334
-1	55	-0.358857	-0.386922	0.00206171
-1	56	-0.357489	-0.386396	0.00209082
-1	57	-0.356128	-0.385865	0.0021205
-1	58	-0.354798	-0.38533	0.00215053
-1	59	-0.353506	-0.38479	0.00218067
-1	60	-0.352261	-0.384248	0.00221069
-1	61	-0.351074	-0.383704	0.00224035
-1	62	-0.349967	-0.38316	0.00226933
-1	63	-0.34895	-0.382617	0.00229736
-1	64	-0.348035	-0.382077	0.00232414
-1	65	-0.347238	-0.381541	0.00234938
-1	66	-0.346573	-0.381011	0.00237277
-1	67	-0.346051	-0.380489	0.00239404
-1	68	-0.34569	-0.379977	0.00241291
-1	69	-0.345497	-0.379478	0.00242914
-1	70	-0.345489	-0.378992	0.00244248
-1	71	-0.345667	-0.378523	0.00245276
-1	72	-0.346039	-0.378072	0.00245984
-1	73	-0.346624	-0.377641	0.00246358
-1	74	-0.347408	-0.377232	0.00246393
-1	75	-0.348401	-0.376848	0.00246088
-1	76	-0.349596	-0.376489	0.00245449
-1	77	-0.350998	-0.376158	0.00244483
-1	78	-0.352594	-0.375856	0.00243209
-1	79	-0.354379	-0.375584	0.00241645
-1	80	-0.356345	-0.375344	0.00239818
-1	81	-0.358474	-0.375135	0.0023776
-1	82	-0.360745	-0.37496	0.00235507
-1	83	-0.363153	-0.374818	0.00233099
-1	84	-0.365671	-0.374709	0.00230578
-1	85	-0.36829	-0.374633	0.00227989
-1	86	-0.37098	-0.374591	0.00225378
-1	87	-0.373733	-0.374581	0.00222789
-1	88	-0.376518	-0.374603	0.00220268
-1	89	-0.379318	-0.374656	0.00217857
-1	90	-0.38212	-0.374739	0.00215594
-1	91	-0.384901	-0.374851	0.00213514
-1	92	-0.387647	-0.37499	0.00211646
-1	93	-0.390334	-0.375155	0.00210012
-1	94	-0.392952	-0.375344	0.0020863
-1	95	-0.395491	-0.375556	0.00207509
-1	96	-0.397935	-0.375789	0.00206652
-1	97	-0.400273	-0.376042	0.00206058
-1	98	-0.402499	-0.376311	0.00205716
-1	99	-0.404603	-0.376597	0.00205613
-1	100	-0.40658	-0.376897	0.00205732
-1	101	-0.408421	-0.377209	0.00206049
-1	102	-0.410124	-0.377532	0.0020654
-1	103	-0.411689	-0.377864	0.0020718
-1	104	-0.41311	-0.378202	0.00207941
-1	105	-0.414388	-0.378547	0.00208797
-1	106	-0.415521	-0.378896	0.00209721
-1	107	-0.416504	-0.379247	0.00210685
-1	108	-0.417344	-0.3796	0.00211667
-1	109	-0.418046	-0.379953	0.00212643
-1	110	-0.418601	-0.380304	0.00213593
-1	111	-0.419013	-0.380653	0.00214497
-1	112	-0.419287	-0.380998	0.00215337
-1	113	-0.419416	-0.381338	0.00216099
-1	114	-0.41941	-0.381672	0.00216769
-1	115	-0.419268	-0.381999	0.00217335
-1	116	-0.41899	-0.382318	0.00217789
-1	117	-0.418583	-0.382628	0.00218122
-1	118	-0.418035	-0.382928	0.00218327
-1	119	-0.417365	-0.383217	0.00218402
-1	120	-0.416568	-0.383495	0.00218343
-1	121	-0.415644	-0.383761	0.00218149
-1	122	-0.414592	-0.384013	0.0021782
-1	123	-0.413426	-0.384252	0.00217358
-1	124	-0.412137	-0.384477	0.00216765
-1	125	-0.410728	-0.384687	0.00216046
-1	126	-0.409202	-0.384882	0.00215205
-1	127	-0.407562	-0.38506	0.00214251
-1	128	-0.40581	-0.385223	0.00213189
-1	129	-0.403948	-0.385368	0.0021203
-1	130	-0.401981	-0.385496	0.00210784
-1	131	-0.399918	-0.385606	0.00209462
-1	132	-0.397752	-0.385698	0.00208077
-1	133	-0.395497	-0.385771	0.00206643
-1	134	-0.393153	-0.385826	0.00205175
-1	135	-0.390729	-0.385863	0.00203687
-1	136	-0.388233	-0.38588	0.00202197
-1	137	-0.385668	-0.385879	0.00200721
-1	138	-0.383048	-0.385858	0.00199277
-1	139	-0.380382	-0.385819	0.00197882
-1	140	-0.377671	-0.385761	0.00196554
-1	141	-0.374939	-0.385684	0.0019531
-1	142	-0.372192	-0.385589	0.00194166
-1	143	-0.369439	-0.385476	0.00193136
-1	144	-0.3667	-0.385345	0.00192234
-1	145	-0.363985	-0.385198	0.00191472
-1	146	-0.361311	-0.385035	0.00190859
-1	147	-0.358689	-0.384855	0.001904
-1	148	-0.356136	-0.384661	0.001901
-1	149	-0.353673	-0.384453	0.00189958
-1	150	-0.351311	-0.384232	0.00189972
-1	151	-0.34907	-0.383999	0.00190136
-1	152	-0.346969	-0.383756	0.00190439
-1	153	-0.345014	-0.383503	0.00190871
-1	154	-0.343219	-0.383241	0.00191415
-1	155	-0.341604	-0.382972	0.00192056
-1	156	-0.340182	-0.382698	0.00192774
-1	157	-0.338956	-0.38242	0.00193549
-1	158	-0.337933	-0.382138	0.00194361
-1	159	-0.337122	-0.381855	0.0019519
-1	160	-0.33653	-0.381572	0.00196015
-1	161	-0.336154	-0.381289	0.00196817
-1	162	-0.336001	-0.38101	0.00197577
-1	163	-0.336057	-0.380734	0.0019828
-1	164	-0.336327	-0.380463	0.00198912
-1	165	-0.336802	-0.380199	0.00199458
-1	166	-0.33747	-0.379941	0.00199911
-1	167	-0.338312	-0.379692	0.00200262
-1	168	-0.339325	-0.379452	0.00200506
-1	169	-0.340494	-0.379221	0.00200641
-1	170	-0.341798	-0.379001	0.00200664
-1	171	-0.343228	-0.378792	0.00200578
-1	172	-0.344758	-0.378594	0.00200386
-1	173	-0.346375	-0.378408	0.00200091
-1	174	-0.348054	-0.378233	0.001997
-1	175	-0.349782	-0.378071	0.0019922
-1	176	-0.351543	-0.37792	0.00198657
-1	177	-0.353316	-0.377781	0.0019802
-1	178	-0.355084	-0.377654	0.00197318
-1	179	-0.356827	-0.377537	0.00196559
-1	180	-0.358539	-0.377432	0.0019575
-1	181	-0.360198	-0.377336	0.001949
-1	182	-0.361797	-0.377251	0.00194016
-1	183	-0.363319	-0.377175	0.00193105
-1	184	-0.36476	-0.377107	0.00192173
-1	185	-0.366106	-0.377048	0.00191226
-1	186	-0.36735	-0.376996	0.00190269
-1	187	-0.368488	-0.37695	0.00189306
-1	188	-0.369513	-0.376911	0.00188341
-1	189	-0.370419	-0.376876	0.00187375
-1	190	-0.37121	-0.376847	0.00186413
-1	191	-0.371883	-0.376821	0.00185455
-1	192	-0.372437	-0.376798	0.00184503
-1	193	-0.372877	-0.376777	0.00183558
-1	194	-0.373201	-0.376759	0.00182622
-1	195	-0.373416	-0.376742	0.00181693
-1	196	-0.373531	-0.376726	0.00180773
-1	197	-0.373539	-0.376709	0.00179863
-1	198	-0.373459	-0.376693	0.00178962
-1	199	-0.373293	-0.376676	0.00178071
-1	200	-0.373052	-0.376658	0.0017719
-1	201	-0.37275	-0.376638	0.00176319
-1	202	-0.372391	-0.376617	0.00175459
-1	203	-0.371988	-0.376594	0.00174609
-1	204	-0.371551	-0.37657	0.00173771
-1	205	-0.371093	-0.376543	0.00172944
-1	206	-0.370625	-0.376514	0.00172128
-1	207	-0.370156	-0.376484	0.00171324
-1	208	-0.369702	-0.376451	0.00170531
-1	209	-0.369272	-0.376417	0.0016975
-1	210	-0.368877	-0.376381	0.00168979
-1	211	-0.368528	-0.376343	0.0016822
-1	212	-0.36823	-0.376305	0.0016747
-1	213	-0.368	-0.376266	0.00166729
-1	214	-0.367838	-0.376227	0.00165996
-1	215	-0.367753	-0.376187	0.00165271
-1	216	-0.367745	-0.376148	0.00164552
-1	217	-0.367822	-0.37611	0.00163838
-1	218	-0.367994	-0.376073	0.00163129
-1	219	-0.368254	-0.376037	0.00162423
-1	220	-0.368599	-0.376003	0.0016172
-1	221	-0.369035	-0.375972	0.00161019
-1	222	-0.369549	-0.375943	0.0016032
-1	223	-0.370146	-0.375917	0.00159622
-1	224	-0.37082	-0.375894	0.00158926
-1	225	-0.371559	-0.375875	0.00158231
-1	226	-0.372359	-0.375859	0.00157538
-1	227	-0.37321	-0.375848	0.00156849
-1	228	-0.374112	-0.37584	0.00156163
-1	229	-0.375045	-0.375836	0.00155481
-1	230	-0.376012	-0.375837	0.00154805
-1	231	-0.376997	-0.375842	0.00154136
-1	232	-0.377988	-0.375851	0.00153474
-1	233	-0.378987	-0.375865	0.00152821
-1	234	-0.379973	-0.375882	0.00152178
-1	235	-0.380953	-0.375904	0.00151546
-1	236	-0.381902	-0.375929	0.00150925
-1	237	-0.382825	-0.375959	0.00150316
-1	238	-0.383718	-0.375991	0.0014972
-1	239	-0.384561	-0.376027	0.00149137
-1	240	-0.385364	-0.376066	0.00148566
-1	241	-0.386107	-0.376108	0.00148008
-1	242	-0.386796	-0.376152	0.00147462
-1	243	-0.387422	-0.376198	0.00146928
-1	244	-0.387984	-0.376246	0.00146406
-1	245	-0.38848	-0.376296	0.00145893
-1	246	-0.388905	-0.376348	0.0014539
-1	247	-0.389262	-0.3764	0.00144895
-1	248	-0.389549	-0.376453	0.00144408
-1	249	-0.389759	-0.376506	0.00143927
-1	250	-0.389897	-0.37656	0.00143451
-1	251	-0.389961	-0.376613	0.00142979
-1	252	-0.389952	-0.376666	0.00142509
-1	253	-0.389868	-0.376718	0.00142042
-1	254	-0.389712	-0.37677	0.00141574
-1	255	-0.389482	-0.376819	0.00141107
-1	256	-0.389178	-0.376868	0.00140638
-1	257	-0.38881	-0.376914	0.00140168
-1	258	-0.388365	-0.376959	0.00139695
-1	259	-0.387859	-0.377001	0.00139219
-1	260	-0.387281	-0.37704	0.0013874
-1	261	-0.386644	-0.377077	0.00138257
